image_id,PredictionString
000280,0.849457 8 2.484392 170.784409 114.666924 333.802307 0.748235 4 399.634308 147.525848 422.983002 208.942230 0.609182 4 423.836456 118.138100 439.111115 173.607742 0.544233 4 418.330597 118.613991 433.360992 173.083221 0.537292 4 412.274292 117.414055 428.306580 171.831223 0.969852 8 108.434647 168.388840 234.116974 374.741638 0.874976 8 232.944183 119.423210 304.705627 211.872314 0.988845 14 137.608200 67.570633 255.422211 335.962585 0.733911 8 1.321677 2.863739 122.106567 329.097656 0.659022 4 429.951416 111.696548 443.243927 172.110092 0.917019 10 211.507385 142.020279 444.756927 376.736908 0.665000 8 3.155522 120.182358 118.193428 325.419373 0.548825 4 349.126465 44.181946 373.310699 98.961311
000281,0.855618 18 60.640186 102.548378 439.486664 254.944107 0.899663 18 57.634415 63.048779 440.969727 252.583755 0.930187 18 58.941319 63.676086 498.089325 253.200470
000283,0.958502 1 74.322960 141.708115 138.622696 345.400269 0.991547 14 60.115650 22.221954 140.584381 305.015900 0.972514 1 245.305206 258.918121 318.556885 454.556061 0.993344 14 237.235779 110.851845 328.524994 425.444489
000284,0.978342 6 420.689423 65.867599 496.203583 120.658936 0.987524 6 199.052399 78.484428 440.887451 259.775543
000286,0.845448 14 79.001915 215.418671 175.321472 331.175201 0.744365 14 66.403389 215.247971 178.540497 374.894745 0.989982 14 167.067062 13.734888 445.831848 375.704712
000287,0.927855 14 373.146881 58.581383 436.718475 132.888016 0.990048 14 3.336459 2.260085 272.772888 374.892792
000290,0.665547 11 64.562462 100.317375 251.289673 500.266663
000291,0.647884 19 356.832214 108.164703 465.593750 240.558609 0.753853 19 1.403041 107.169067 169.867966 208.147873 0.943678 19 177.311661 105.998108 338.077484 204.780960
000292,0.783788 7 80.291061 0.311628 499.728363 250.273499
000293,0.892492 6 2.136931 62.975357 456.924683 212.963211 0.863197 14 454.661377 32.432163 499.734467 94.947800 0.776973 14 450.993042 31.164562 499.768158 121.390579 0.828308 6 3.265903 86.556648 301.423004 214.821075 0.983946 14 141.083908 25.371691 179.769775 90.333656 0.963535 14 175.474182 26.130337 204.101486 80.945137 0.639192 14 464.056885 32.252010 499.912598 75.834755 0.834533 6 69.821678 43.532242 131.069336 65.426094 0.991816 14 14.360361 8.954068 68.464500 120.692345 0.707593 6 3.355533 0.639148 457.567719 247.532288
000295,0.950673 3 364.567108 148.035294 399.443878 186.273026
000297,0.758098 9 71.001709 94.617996 177.320618 294.513611 0.992514 14 173.341873 134.602905 252.562286 296.023224
000299,0.968410 14 140.516846 90.963943 253.008072 249.555634 0.698449 8 157.286041 162.244736 262.111298 246.958679 0.689309 19 99.036964 185.656174 136.038269 228.280334 0.601125 8 197.338852 163.369003 286.769928 278.250793
000300,0.760211 6 20.325121 196.223434 230.386642 442.773804 0.701846 6 21.251343 270.465485 230.255264 442.403687 0.933649 6 20.898979 188.504990 228.999680 442.747131 0.782027 6 20.412125 187.620117 228.841965 442.662109
000301,0.983297 6 2.506147 318.869324 82.527992 366.173370 0.983411 6 3.516488 295.119263 278.118469 489.652191
000309,0.934023 2 102.680588 121.517982 316.897980 221.683365
000310,0.991787 14 167.947433 78.370575 264.717407 281.742523 0.955684 14 64.042984 110.959373 134.544525 169.571472 0.901200 14 80.706329 111.098663 141.515747 166.806549 0.935365 14 54.992138 122.618546 91.910484 177.803833 0.553363 19 183.039093 78.751945 358.905579 157.176819 0.992780 14 257.223907 95.152580 348.744446 280.120422
000313,0.985025 6 282.566376 149.245972 331.162506 180.538666 0.981915 6 425.649109 153.575851 491.468475 183.889587 0.987697 6 73.652428 146.114517 140.454285 176.427597 0.984827 6 138.724380 147.653564 198.723434 177.067902 0.987115 6 210.962585 148.627029 262.090698 178.538971 0.988988 6 8.350890 145.094147 82.738342 176.122299 0.980851 6 360.472382 152.537445 418.850769 182.952164
000314,0.640591 10 201.285278 101.673347 270.841156 135.630417 0.977739 8 211.582642 136.051788 294.745270 229.224411 0.779804 8 1.130907 169.444092 34.741325 213.525513 0.931960 17 357.566620 130.634659 499.413940 249.133850 0.567815 10 234.154022 176.295654 470.033569 249.447617 0.940595 8 277.969849 97.094887 314.923279 153.463196 0.753503 10 197.532227 101.016357 285.639343 156.706543 0.779214 14 338.618011 124.591125 371.927887 148.427002 0.958079 8 182.135635 98.699020 221.740280 151.341263 0.935554 8 249.211014 101.478691 296.808014 153.018463 0.640758 8 1.014959 89.362679 121.568947 211.597305
000315,0.803365 14 48.981720 166.131927 211.253799 499.953217 0.691897 14 48.564556 167.692703 237.865891 500.243134 0.972672 14 0.660880 120.717674 75.644081 499.727936 0.900060 14 114.654770 104.842751 252.333908 500.243652
000316,0.934730 0 300.835144 136.457443 355.580017 157.679672
000319,0.977900 14 161.450058 36.807709 229.418335 156.664642 0.585483 12 1.506358 148.417709 57.543983 197.899734 0.966021 12 33.581985 62.406696 310.317047 219.414642 0.838126 12 321.560699 141.520050 369.934998 184.760284
000324,0.743889 11 30.718103 99.773903 349.720428 250.403351
000326,0.774804 14 183.225769 97.583321 289.448425 221.106445 0.548227 8 18.558056 202.935593 374.871155 374.712341 0.510679 8 17.221407 204.513870 387.497772 375.528137
000327,0.873456 8 198.204361 33.564095 279.254303 92.398857 0.520703 19 204.482819 101.952644 266.703552 175.563477 0.825842 19 33.820950 73.741203 199.927277 176.660675 0.938525 10 2.978727 82.072937 484.944000 373.508270 0.751036 8 0.910271 51.133091 73.693138 202.161453 0.987605 4 295.466492 29.506802 323.612854 128.045868 0.670182 8 386.154419 57.463573 445.707214 135.873886
000330,0.978308 14 182.730194 43.902828 304.574219 205.739151 0.971699 12 86.147980 51.522121 386.943390 337.172882
000333,0.544098 18 1.340985 32.246693 248.138199 100.218269 0.964589 18 182.920486 49.334492 367.915466 203.074509
000335,0.001000 0 0.000000 0.000000 1.000000 1.000000
000339,0.989907 14 182.832947 136.055313 288.648102 281.916962 0.974212 14 320.376740 136.232346 443.806885 281.107208 0.741425 8 1.663409 0.712574 205.418671 190.674484 0.989184 14 1.255691 85.203064 189.152649 284.628387 0.613323 8 1.136318 1.757886 206.784027 277.901489 0.571004 14 373.323822 136.070923 443.931366 279.265076 0.930311 14 300.364441 66.910461 418.628571 235.648117 0.842767 14 299.014099 67.337296 419.185577 268.576996
000341,0.980850 6 194.520569 103.118042 309.956940 166.990814 0.985575 6 386.074860 153.670258 499.744934 222.015640 0.729222 14 424.712769 116.055206 437.915863 142.336884 0.989057 6 47.604969 111.088875 175.971954 160.370102 0.864491 14 409.269348 115.628700 426.364563 142.209213 0.572207 14 423.570831 116.191582 436.849854 142.072830 0.794789 14 412.581940 115.893135 429.175171 142.424255 0.969720 6 1.294836 155.105621 104.037079 252.277756 0.920321 5 307.319244 84.400673 393.145416 149.272079
000342,0.984501 14 98.094551 138.039459 286.009491 332.954041 0.862856 19 71.498917 120.681725 351.102600 315.214172
000345,0.523129 9 190.737228 156.223282 248.153046 194.087341 0.881622 9 231.309219 128.587265 442.736633 260.100006
000346,0.961399 4 117.281578 108.175644 205.349777 342.487152 0.983165 14 198.091660 79.337105 439.346649 374.771881
000348,0.701889 13 96.355392 141.550690 262.027191 305.478180 0.523467 13 100.001945 162.513977 261.009583 306.132294 0.598989 14 311.123169 128.554581 332.749207 171.861618 0.617179 14 207.303482 108.301926 297.307587 319.477234 0.756753 14 208.449249 107.182251 324.869385 319.841156 0.963308 13 99.178818 140.495804 374.798828 306.042572 0.977748 14 230.306732 108.211769 326.346802 318.479126
000350,0.892174 3 105.249359 99.405998 185.543793 124.032333 0.793360 3 103.284485 99.668022 245.858994 124.663414
000351,0.748281 13 61.031757 21.563604 331.130096 103.475128
000353,0.913824 13 61.209946 66.962181 387.952301 233.101868 0.683948 13 129.319824 34.413792 186.220383 60.917995 0.853322 13 96.737358 32.503460 143.230240 57.234379 0.557956 13 139.217361 15.401912 219.972504 67.956459 0.687226 13 27.739792 29.298187 68.672676 50.630402 0.773447 13 63.127636 13.393689 388.739716 233.404037
000356,0.970869 12 79.751183 164.964615 147.262009 479.863037 0.986218 14 58.430336 114.094124 167.626678 324.686493
000357,0.727807 2 42.317047 2.145249 500.056793 356.760529
000358,0.984421 6 89.133263 98.085716 346.913025 287.840149 0.987612 14 18.648535 30.921566 97.201263 287.713440
000360,0.730727 9 1.686186 9.167288 479.956909 374.898438 0.585483 9 2.610147 35.664417 480.852783 375.202240
000361,0.986884 6 213.566391 188.635162 272.053406 232.649673 0.952942 6 450.508514 118.674362 480.158051 144.263443
000362,0.972303 11 165.572525 21.099051 289.330780 193.726593
000364,0.683877 13 46.112732 88.454567 406.982239 228.838882 0.764721 13 3.290825 25.630966 160.046997 144.281128 0.850477 14 311.531067 2.228790 410.094452 91.834770 0.525698 13 4.182786 26.310873 408.015289 229.981049 0.781251 13 47.239079 39.359138 409.917175 230.760696 0.958657 13 276.772369 29.430229 435.406616 121.361740 0.572625 14 316.109070 2.993619 408.395233 65.822372
000365,0.862335 7 63.980797 128.243210 208.744583 378.544556 0.783100 7 60.943756 126.726700 240.032303 387.109039
000366,0.925277 19 59.554981 45.950958 196.273575 196.715927 0.858679 8 4.673956 183.059341 69.896439 401.587830 0.547662 10 57.829399 172.724838 180.166428 476.080963 0.614703 8 72.165840 249.745926 167.499237 480.469757 0.972686 8 167.900513 200.733337 248.199463 421.535034
000368,0.988280 14 32.625175 21.991671 180.649292 483.061249
000369,0.921339 4 281.570068 169.987381 304.438721 212.096634 0.982728 4 164.226395 176.582596 196.718323 249.955109 0.971634 14 117.224770 59.559204 377.256866 187.992722 0.648365 4 279.243256 169.368134 304.793152 235.368851 0.982914 14 0.949368 61.282944 157.011002 241.983444 0.736109 10 8.606717 167.575439 426.485229 250.393280 0.586552 4 196.717972 165.889114 223.624741 239.904175 0.970901 14 220.253082 60.700878 444.149170 242.950272
000371,0.928874 14 134.887939 105.361099 252.695862 192.533569 0.572533 3 247.073257 117.879402 406.404297 161.564636 0.628223 3 250.035309 51.838696 362.939087 160.254089 0.553593 3 250.223099 117.671761 362.658905 160.694763 0.601066 3 248.330688 50.712223 464.568695 163.308563
000375,0.827657 3 5.168662 124.487045 373.949005 193.033127 0.534605 3 7.097468 124.435669 333.958221 190.233124 0.790473 3 3.385022 125.380020 438.829071 221.507889
000376,0.790541 16 231.362305 99.380623 266.357422 117.808182
000377,0.985812 14 162.009583 63.888134 235.511230 123.615746 0.991805 14 185.205414 102.921303 279.539764 173.038452 0.992173 14 346.200287 53.465153 438.647400 173.899887 0.836108 8 343.184601 188.661850 445.137970 250.594849 0.930825 8 333.438507 159.988846 425.245819 248.394501 0.984496 14 107.232300 107.460045 193.434235 169.861237 0.988512 14 100.484879 53.633671 174.641937 148.577332 0.963721 14 256.092957 68.116692 312.951263 159.919876 0.950487 10 2.653167 154.658478 348.054779 247.412430 0.624358 10 -0.382915 149.000717 445.847992 248.671997 0.992190 14 21.952215 56.040958 103.921623 164.578461 0.524056 10 2.291083 146.589783 347.916046 249.938690 0.990156 14 306.157654 63.082554 361.969940 188.082672 0.568587 10 1.592234 154.118988 445.439148 249.601929 0.947355 14 256.532684 68.030243 316.067383 183.591827
000378,0.961469 12 30.824570 71.228821 139.628815 317.812805 0.966153 14 32.852161 3.479071 105.716293 212.562073
000383,0.847211 2 60.272156 26.232552 368.937805 248.527542 0.591076 2 59.888824 13.456486 441.669525 248.442902 0.529846 2 53.817539 24.524118 444.991638 248.063034
000384,0.747090 8 38.857185 81.440041 181.056000 177.138138 0.602656 8 174.993378 18.198433 456.216217 194.012726
000385,0.971226 8 144.816788 129.320908 257.560089 250.252243 0.943815 8 331.836487 111.663223 442.718231 247.984344 0.944102 15 75.440483 72.001015 125.927673 118.016083 0.702034 10 149.230972 121.988731 319.812836 249.449417 0.860977 8 188.408173 129.173950 259.313354 248.845322 0.554254 19 255.849869 29.946287 316.395844 73.429565
000386,0.809228 9 126.179695 109.096527 181.211090 154.782166 0.985705 14 60.991306 87.087059 157.748169 249.168076 0.847363 9 259.744904 105.010849 384.619019 175.927414
000388,0.990314 14 1.135527 120.415482 115.092216 499.690491 0.984272 14 109.896263 3.850058 220.005310 497.762634
000389,0.614412 15 52.635509 185.350357 79.653633 269.303101
000390,0.992066 6 2.183691 43.719894 400.628082 303.654694
000392,0.929847 14 83.153961 87.954308 107.513268 113.588745 0.973935 14 202.894928 41.354252 287.237061 153.907852 0.978824 12 101.503334 71.801193 345.086914 241.035629
000393,0.982515 14 235.708710 43.152992 310.131714 161.487137 0.971958 12 169.695801 80.217102 422.927429 220.862427
000397,0.902877 15 0.946994 166.743866 24.399345 253.044540 0.840432 15 191.587662 173.390152 214.415451 202.563934 0.819417 15 0.863564 202.935028 21.749327 251.235428 0.871644 19 99.999649 205.570175 139.129730 258.014740 0.949820 15 23.710197 190.728622 43.186592 247.950089 0.817450 10 1.625106 311.355713 111.348183 456.228363 0.576931 10 181.296951 289.454376 248.851593 372.812469
000398,0.621253 18 56.266815 114.954048 299.259857 305.988678 0.609684 18 121.663010 114.075317 285.947601 253.224304
000399,0.958484 1 26.950180 5.495412 482.403229 218.659180
000401,0.928352 7 1.996681 90.054520 177.299316 198.840958 0.961026 7 187.186752 118.917305 429.947296 279.643127
000402,0.828407 6 426.161713 115.815750 469.083313 131.232101 0.989551 6 1.838755 104.293022 124.284256 148.839279 0.991110 6 13.530493 120.537300 392.125427 215.794128
000405,0.968743 14 9.369804 38.592262 192.897659 478.021515 0.782171 14 9.222404 38.828239 208.469360 477.633118
000409,0.882919 14 1.287861 4.436821 221.670197 498.094696 0.536447 14 0.500487 6.645292 220.356628 498.450378
000410,0.545800 9 89.527504 226.870468 167.652878 321.193329 0.991148 14 12.856847 188.325363 37.574356 343.724609 0.994646 14 174.171234 227.511169 204.557358 317.645844
000412,0.616579 12 53.937210 119.605301 395.400116 331.674530
000413,0.880912 14 121.074890 156.090836 287.461395 375.079071 0.918873 14 111.007217 307.665527 154.321671 372.522827 0.888916 14 295.427490 170.436218 433.226593 374.697693 0.943606 14 111.755730 305.604614 161.294250 375.209930 0.547833 14 108.724617 267.635681 285.540161 376.289551 0.865097 14 122.352631 152.687851 220.691589 359.738312 0.864153 14 121.786140 153.480759 211.083771 297.213318 0.984581 14 28.180252 288.818390 115.695908 375.111633 0.889824 14 119.877953 12.406211 422.741699 373.741699 0.776635 14 255.173264 298.292999 364.552673 375.512299 0.742108 14 24.812265 313.984344 80.908981 375.068542 0.535855 14 179.520599 15.024204 380.845245 374.482697 0.571471 14 227.638000 169.976349 421.752991 375.182465 0.746930 14 210.512466 267.725708 288.617279 375.752625 0.579329 14 188.807434 12.813158 421.809326 374.628845
000414,0.983626 14 113.869362 88.281967 190.883331 186.289825 0.933585 19 43.370342 54.514759 226.517975 228.676041
000415,0.990944 6 13.222322 107.230583 433.457611 277.465393
000418,0.931735 0 70.838440 40.488983 459.727539 369.405762 0.756156 14 35.331001 242.358795 49.315994 278.566559
000421,0.942542 19 1.865476 46.171848 193.051575 228.035507 0.988730 14 290.240814 17.636005 499.198029 374.640533
000422,0.964189 11 8.103974 17.331490 238.708588 376.293365 0.843555 14 223.480499 1.832173 360.839691 445.514191
000423,0.993238 14 52.210144 79.660156 123.889778 266.742310 0.793694 8 249.396942 167.453278 287.520294 221.393448 0.988615 14 293.674957 95.300049 482.574524 324.245911
000425,0.984535 6 1.419157 2.169434 499.295929 332.350494
000426,0.937987 2 137.779022 178.661469 238.774780 261.687408
000429,0.795864 8 1.977324 270.453796 112.916092 375.275879 0.794419 19 1.763299 197.402328 113.390274 284.628448 0.951941 15 30.490570 254.177887 74.632256 299.842834
000432,0.841549 9 200.668167 199.290283 244.796204 240.293182 0.858976 9 285.104675 197.804443 334.279572 240.158569
000434,0.983662 14 161.085556 44.095917 240.118042 207.146774 0.771881 12 75.036964 77.174934 344.227936 373.542358 0.972808 12 75.047752 75.874016 345.556885 331.358887
000436,0.946784 2 32.326237 118.800179 284.133270 247.073120
000437,0.988365 14 86.040337 143.991333 125.234543 219.393005 0.993159 14 291.286530 97.886818 332.821655 228.483551
000440,0.983012 6 37.474663 80.093178 463.106964 303.204742
000441,0.918619 18 141.899323 69.740463 285.050171 162.351578
000442,0.916610 7 20.658314 -0.322983 406.061218 249.624405
000444,0.868094 3 3.229592 4.081577 202.454391 330.100220
000445,0.951594 12 129.258331 43.940937 317.123352 170.812866 0.914573 14 185.354828 30.619003 270.108246 110.834839 0.651244 12 45.768707 43.647808 318.115753 172.354355 0.962821 14 124.605797 27.062866 197.321091 78.297417 0.962014 14 330.943878 46.237316 420.084595 110.161980 0.947522 14 44.160152 30.104918 150.376312 98.362793 0.922111 12 2.458170 59.403198 170.756256 180.417297 0.698245 14 186.596100 30.896067 270.862305 86.642952 0.942080 12 270.858521 57.998428 477.129395 171.351181
