image_id,PredictionString
000090,0.586523 8 189.991867 46.637600 316.146118 162.188065 0.973588 14 91.921906 24.312101 312.133209 158.470490 0.852891 8 193.982834 74.031784 307.752441 164.602722 0.508259 14 144.689682 138.435867 290.080322 217.600998 0.318786 8 271.279755 69.827919 338.637939 182.187225 0.470467 14 139.059067 135.278015 433.702759 219.327194 0.491888 8 207.678101 47.208126 324.964111 173.978592 0.521984 8 119.124214 49.513279 332.118256 174.795975 0.760433 14 173.716995 25.448875 311.295654 120.702438 0.445925 14 143.376587 135.090424 286.501556 219.318115 0.436553 8 189.734283 56.298481 310.472321 163.008698 0.943773 14 86.794884 25.023928 318.378632 167.957367 0.930613 14 90.659882 25.319216 313.628326 194.369507 0.410892 8 144.139679 80.637299 329.107544 182.407318 0.439960 8 124.069008 76.529335 317.265808 164.001007 0.393976 14 171.731506 24.641836 309.049744 122.006912 0.944683 8 190.648407 46.517696 316.621094 164.982773 0.764365 14 93.744331 24.164936 317.950317 190.038391 0.798679 14 89.664734 25.789968 312.352295 165.894104 0.562849 8 122.410706 66.243942 314.272888 163.833298 0.836093 14 88.769623 24.849138 315.730438 213.534256 0.706097 8 230.872299 86.888145 326.791687 179.205566 0.802027 8 118.714752 52.678207 323.885742 165.593246 0.717696 14 86.575180 25.341814 319.860809 161.768250 0.855582 8 188.526123 64.768997 324.144287 168.043564 0.751062 8 119.471497 47.048054 325.196289 165.589371 0.574904 8 219.430984 50.728477 321.486237 166.284058 0.645004 14 141.070389 134.354553 297.724182 219.492310
000092,0.861428 7 80.172134 44.755489 339.490997 217.938889 0.712050 7 79.654221 59.136776 331.266510 217.964569 0.660596 7 29.648691 43.792694 349.083130 218.520416 0.980002 7 78.821106 49.507607 357.010132 218.100403 0.329708 7 32.499790 27.425392 382.812469 167.901321 0.491391 7 26.024490 45.928051 360.157074 219.432816 0.417618 7 71.845177 41.258621 383.567139 161.669662 0.698389 7 28.130575 42.361649 367.236481 217.715530 0.899047 7 36.417572 44.608265 362.349762 218.671005 0.626892 7 78.252342 65.381439 253.906219 218.192734 0.961930 7 77.821983 44.465130 385.117706 217.628799
000094,0.710117 6 25.434628 45.276142 386.960388 214.717255 0.337719 14 67.194710 111.456734 148.079849 156.693436 0.634694 6 1.236074 48.192127 138.621002 142.296371 0.352550 6 1.690872 49.533672 224.419617 146.206833 0.688387 6 6.795988 44.859715 389.176971 215.716827 0.384211 6 0.909287 51.578403 104.266792 141.071930 0.337071 6 1.154337 51.828938 103.153648 144.085693 0.441505 6 310.289856 20.548075 499.002411 124.612747 0.518126 14 63.511684 111.401077 146.884598 156.020187 0.976080 6 1.187012 26.720470 499.265839 217.976288 0.606747 6 35.660339 47.215462 137.457153 75.314171 0.320967 14 68.019547 112.009254 149.061325 157.556168 0.810569 6 4.371792 28.928053 390.156586 217.708832 0.981177 6 1.946613 36.361546 499.099365 216.934097 0.563054 6 0.987232 64.807281 123.775780 143.425400 0.574944 6 311.911285 21.230824 499.368958 124.864090 0.409144 6 14.296055 41.764305 472.100220 219.356461 0.726246 6 18.602892 53.911671 396.567535 216.308228 0.644690 6 1.172632 48.941563 132.264725 88.336678
000096,0.992056 14 0.274887 143.084534 131.400452 499.879120 0.852456 14 0.866020 141.640259 115.440712 498.403076 0.984803 14 95.773003 101.661385 217.807037 499.277008 0.441488 14 122.722679 103.667450 217.772354 499.373138 0.791698 14 94.709755 101.596504 218.756393 498.947174 0.704051 14 101.102325 101.603073 217.893356 499.744781
000097,0.790932 19 195.955460 170.635788 226.072189 198.793442 0.852428 8 0.269517 219.948090 126.412987 374.459564 0.825828 14 167.781891 141.761078 207.960434 218.063675 0.326027 19 60.024776 88.789680 146.972595 144.499268 0.891671 19 54.294552 83.616577 147.219635 155.950821 0.836227 8 0.747360 219.118774 126.513779 374.396729 0.430650 15 372.742218 25.548342 399.019440 76.873093 0.669637 8 354.841217 209.153381 380.081146 259.598083 0.932316 17 40.738998 172.744156 227.649933 282.943878 0.350246 8 39.295807 174.418427 173.918091 283.640167 0.616424 15 370.564117 0.770238 401.601440 82.887512 0.358249 17 41.475437 172.020279 229.631012 279.263397 0.713310 15 369.262268 3.615950 401.331909 80.833076 0.991536 14 165.143921 141.231308 212.126236 232.341400 0.797176 14 165.649323 142.280655 222.828949 229.351944 0.943685 17 41.556561 174.291946 175.315536 281.840363 0.903726 17 0.092842 220.649460 120.487633 374.859314 0.324361 17 42.637512 171.740967 172.259445 246.694855 0.310444 8 0.675976 221.021057 125.414085 374.617371 0.478803 17 43.167503 174.837418 171.407379 253.598083 0.332511 19 195.399292 170.959732 228.442276 216.006622 0.482829 10 137.352310 217.444275 248.781525 316.897552 0.336029 15 370.324646 2.172184 400.075043 75.211578
000098,0.618005 19 50.171761 17.442240 282.337402 103.144180 0.501138 19 50.778069 15.946342 281.846191 102.027496 0.979362 7 54.516232 78.320221 259.832336 161.805283
000100,0.857864 18 2.652773 91.261017 404.322235 221.477905 0.987751 18 1.173726 49.029068 431.578827 222.972183 0.753628 18 1.440359 96.024200 432.535492 221.755676
000103,0.667666 6 22.230856 235.457672 52.946583 268.864502 0.934960 6 29.323261 236.306778 61.977943 267.450348 0.402366 6 21.667694 222.403137 51.967136 238.248642 0.938566 6 1.138830 239.629807 24.514198 277.643280 0.985575 6 26.228031 234.797485 62.692196 265.123383 0.984966 6 1.073310 238.778229 42.863907 277.079590 0.802063 6 127.917809 218.739716 144.822998 230.128601 0.812671 6 141.965408 216.847610 156.636429 229.874298 0.610084 6 40.782406 236.458786 64.662346 262.572723 0.990187 6 79.280159 222.530792 114.814499 251.448273 0.393799 6 32.839359 234.755249 60.945503 258.128418 0.845036 6 49.324318 222.735626 75.101334 241.235748 0.610163 6 36.996761 234.780884 65.777817 262.881439 0.739723 6 147.084442 215.480331 162.269714 229.805069
000105,0.983117 14 156.347610 106.046379 239.849731 226.644745 0.323188 3 29.109842 1.444076 267.348358 211.807816 0.779841 14 209.702545 69.920403 296.696259 174.692154 0.986557 14 157.565842 106.357666 239.207855 217.918549 0.706632 3 24.647118 104.815498 317.716339 314.791351 0.474347 14 155.910965 72.837746 294.778290 227.277267 0.981256 3 23.061350 2.604837 319.723419 313.969238 0.716429 3 23.485050 2.206898 273.756195 311.277893 0.993344 14 208.908112 70.044357 296.897614 229.794220 0.879737 3 24.631083 170.958130 319.061676 310.485382 0.389154 14 177.450180 110.415710 239.182983 223.275208 0.688073 14 202.842697 71.087219 296.922791 234.211029
000106,0.303749 2 115.229561 75.007736 370.436920 270.561188 0.919611 2 53.789867 75.808647 385.066345 283.439667 0.584162 2 53.631767 78.298264 388.848541 300.494507 0.842385 2 119.451462 80.464005 371.345764 243.953888 0.831270 2 55.723057 73.963776 377.328217 264.212280 0.415746 2 115.761086 84.144676 379.163208 296.390686 0.971188 2 117.898140 79.190910 373.292816 245.699112 0.903195 2 118.996460 76.278595 385.295624 294.728302 0.658862 2 53.376541 73.015526 387.574799 332.323975 0.427276 2 151.893082 92.773079 373.721313 288.643311 0.965841 2 176.875244 94.606453 370.736176 244.540070 0.789057 2 51.928192 74.093002 432.891602 298.424347
000108,0.589804 11 275.514954 130.262177 443.631958 237.085220 0.830903 11 277.366058 131.752716 413.452667 233.745392 0.987289 11 2.142519 99.979103 275.524658 269.329773 0.978703 17 0.452638 57.673340 445.684753 375.085022 0.935600 11 276.087036 130.319946 444.032379 236.726852 0.308554 11 0.318572 100.522957 179.789261 264.243927
000111,0.363446 13 83.093239 188.142746 114.140495 224.990524 0.420784 13 75.040230 185.945480 190.843277 226.362656 0.473035 14 259.915314 175.947998 274.268829 193.211548 0.976221 14 202.232178 175.698456 225.421875 213.243164 0.795264 13 139.026993 184.617386 187.412079 220.783844 0.350423 14 160.104050 176.947113 178.984955 199.512695 0.937137 13 84.580612 190.766724 125.724289 227.235291 0.986123 14 370.341949 270.404297 447.395630 375.272949 0.839933 14 106.199944 183.955017 122.433090 207.498505 0.953028 14 300.743317 180.378769 319.823700 203.877945 0.424841 1 292.233093 189.158997 322.383301 210.178787 0.432001 14 417.877960 305.358765 444.974609 375.828583 0.692047 13 147.960236 176.696487 187.402832 219.124069 0.783550 14 206.229568 175.825790 223.897873 198.679001 0.804417 13 195.195786 185.174347 226.074829 217.639709 0.549556 13 93.781311 193.728531 128.128876 225.426666 0.863775 14 375.980560 270.249695 447.459351 375.556427 0.962893 14 202.773499 176.320419 225.669464 214.218735 0.953620 14 158.754822 174.870132 183.902588 217.666306 0.309090 1 287.840759 189.740814 320.690826 210.278931 0.981788 14 253.642059 176.291931 274.958221 208.428802 0.979821 14 103.212029 182.984253 124.121368 220.037811 0.363329 14 197.464249 174.588760 227.168152 216.224869 0.593646 1 292.605804 188.302399 322.470978 210.176407 0.920672 1 248.792984 185.239044 273.458954 215.112625 0.947308 14 299.184937 180.368729 319.963715 207.504456 0.626990 13 123.700722 190.945648 151.580551 222.430496 0.567914 13 127.757072 183.875671 188.434036 221.882751 0.900600 1 247.688004 184.911774 274.622070 215.376572 0.980340 14 159.730133 175.277374 182.684189 212.535889 0.772838 14 132.471146 186.065201 151.511276 207.292908 0.885738 13 147.126190 184.581619 190.397629 219.869659 0.681854 1 288.307434 189.599518 319.066467 210.423920 0.451733 1 285.283936 187.546982 322.836700 210.476242 0.591036 13 76.589966 192.424988 113.087738 225.757156 0.573240 14 201.427490 177.007355 219.556717 212.463348 0.404868 14 103.368599 182.244232 121.743179 216.719421 0.768790 13 193.214920 184.964874 226.821091 218.463333 0.910734 14 129.979156 185.595444 153.087311 219.106308 0.825595 14 254.060623 176.117218 275.497375 211.388855 0.478665 1 245.091629 184.952667 268.467346 215.665833 0.815494 14 251.802917 179.585861 270.144928 211.634918 0.334216 1 257.067780 186.899994 282.219086 212.812943 0.709114 1 259.085480 185.785446 280.256500 214.180496 0.976070 14 257.656616 174.644623 276.901459 204.758362
000114,0.528211 7 158.627182 46.146187 432.993134 275.291107 0.379926 7 161.167068 1.166705 377.193756 223.945358 0.342085 14 184.791153 246.925934 220.333939 278.262360 0.915506 7 164.229507 46.287674 367.263977 223.300156 0.303405 7 159.385056 0.765514 386.627991 228.939636 0.324064 8 12.510077 -0.170309 434.053467 274.055206 0.541891 8 2.942838 -0.518236 141.863342 240.167282 0.930224 7 163.795349 46.665085 426.442261 233.268097 0.956382 7 162.312531 45.402042 433.130951 274.841095 0.481511 7 78.234795 47.035755 433.026978 275.075867 0.450048 7 165.523956 1.438323 358.947937 214.264694 0.393204 7 167.570709 -0.015479 396.341370 222.430542
000115,0.916240 2 0.144951 222.010880 184.370468 402.833954 0.969963 2 0.941796 220.605072 184.444611 438.811249
000116,0.308960 8 0.570122 210.944138 31.141815 303.249054 0.348003 10 0.376124 300.360870 89.833649 500.140594 0.684384 15 22.760887 103.650955 80.566856 190.634933 0.853594 15 0.294800 104.375687 81.514580 204.541443 0.916537 15 0.921708 103.782158 81.086105 276.137299 0.594939 15 0.814213 106.298744 83.266472 201.710968 0.363302 15 269.677307 230.351532 281.864227 258.085876 0.978736 15 3.131082 101.618835 79.579849 273.358826 0.575064 8 76.574341 202.149963 174.886200 262.051727 0.306957 8 32.419815 189.527771 237.508179 362.398865 0.950622 8 0.618942 185.115936 30.974554 300.587646 0.987228 15 141.663391 91.929276 206.020920 200.137466 0.527849 15 0.874998 102.442276 83.249954 226.322433 0.958287 17 31.269260 191.442764 237.764282 363.595642
000119,0.850059 19 280.730103 85.500092 333.876404 185.981628 0.989349 7 108.096725 69.850967 309.345795 247.046509
000124,0.401891 19 0.635969 110.193596 51.477165 161.202164 0.596744 14 185.333374 24.993002 252.904617 153.666656 0.904431 14 187.717209 25.335661 256.566406 129.207016 0.977682 14 185.419312 25.210909 255.516403 157.414719 0.735094 19 157.164490 84.703659 249.576660 191.663498 0.793920 19 164.282181 83.543747 243.844376 170.604065 0.848688 15 61.398293 -0.372978 183.446396 124.214775 0.990991 14 1.060490 8.240327 83.296417 139.411880 0.835296 14 186.542053 25.927612 233.148743 86.916954 0.361084 19 0.687197 109.686501 53.446590 166.334427 0.456112 15 62.459023 -0.097822 187.014969 154.641525 0.983934 14 187.788910 24.405056 257.078278 140.734634 0.971711 14 0.991534 8.567591 83.035591 147.225052 0.771998 14 0.293557 9.143114 83.366959 228.767120 0.764286 4 136.285721 81.101974 150.591049 133.562607 0.476789 15 61.606922 1.163855 185.479050 145.512039 0.657268 19 200.876434 84.047989 248.715088 162.590408 0.955015 14 186.220108 25.325474 255.728836 160.484985 0.935380 15 63.577457 0.344038 184.157944 142.900406 0.970482 15 61.234989 -0.458663 182.886902 152.652603 0.980784 14 0.946082 8.499194 84.539581 135.513107 0.990060 19 2.805226 131.883926 108.819016 257.404572 0.872081 4 135.519440 81.823669 148.352264 128.402481 0.411937 19 0.683874 110.294724 49.908131 157.016769 0.996292 14 56.203709 15.896201 395.881042 374.968750 0.839592 4 138.061829 82.459152 150.871521 127.509735 0.952480 19 157.434784 86.440002 243.522781 179.355179 0.882184 14 184.907379 25.032560 256.803406 126.134117 0.537251 19 78.624725 84.313377 130.699234 157.084564 0.952397 19 159.413544 83.263336 246.662415 184.346786 0.698591 14 190.427597 25.271215 255.848740 161.891388 0.694155 15 63.448982 0.970429 139.121246 153.940384 0.688305 14 193.462860 25.639238 256.401428 112.469627 0.869167 14 198.693100 26.344887 256.188690 143.805939
000126,0.851291 10 170.251038 127.110947 256.031799 154.681320 0.914650 8 229.511948 118.360764 262.052948 144.413223 0.319865 8 90.102333 114.675026 130.023438 151.229218 0.798040 8 317.425842 116.617882 357.960175 155.060425 0.964982 8 44.565273 112.139961 87.065575 154.346680 0.760112 10 371.605621 120.133911 498.152985 149.255692 0.986455 14 45.810684 97.004135 81.590515 130.940552 0.853808 14 36.042645 100.978973 51.942818 124.018112 0.947105 8 349.763794 118.219734 378.852570 154.324814 0.316173 8 340.358368 116.572792 368.895996 154.177963 0.310268 10 429.415985 121.952484 499.542145 149.133118 0.864174 8 285.636871 117.437851 318.368408 151.282089 0.918195 8 303.313110 116.785210 337.840393 154.608582 0.848308 14 10.254865 97.322777 38.601677 140.758698 0.642802 8 0.908663 116.617348 29.218138 153.947723 0.644147 8 42.715923 117.060295 85.668739 155.073639 0.318491 10 430.268646 115.709145 499.683563 148.293182 0.930616 8 93.586990 116.454880 134.119751 135.376968 0.876039 8 168.391205 115.591034 207.693222 153.183426 0.777071 8 388.428589 111.250282 419.414185 125.239929 0.976129 14 44.457848 96.890923 81.108841 139.740250 0.866884 14 10.455542 96.980209 42.659531 153.258316 0.867468 8 170.237183 115.982399 206.169693 132.583206 0.914193 8 80.815834 114.460457 116.283966 154.872559 0.339676 8 241.434158 115.557457 269.248962 149.738159 0.713502 8 226.948517 117.658554 263.191376 152.818085 0.437608 10 76.210297 115.777771 262.932556 154.806854 0.345461 10 139.840973 107.062538 224.322250 126.471283 0.823282 10 76.873734 122.829727 253.000137 154.894623 0.973385 8 110.780327 127.912987 176.027863 155.560913 0.972668 14 11.163771 96.514977 38.495808 127.123505 0.974796 14 44.221031 96.935143 82.599480 153.289398 0.985530 10 75.738350 124.739456 259.986115 154.898453 0.822951 8 297.061676 116.527016 325.838928 153.435822 0.981797 8 310.637939 116.777351 355.516846 155.777832 0.854834 8 22.774040 120.406830 51.283913 154.606552 0.960448 14 32.445484 100.550667 49.974792 125.285973 0.966989 8 375.931396 123.123856 433.930145 153.361481 0.659677 10 271.800812 115.778671 322.745392 150.927139 0.970265 8 225.349609 118.299606 262.888947 153.517227 0.666453 8 273.071808 113.560890 298.747803 146.391617 0.728962 8 284.149963 117.729774 315.660278 150.487137 0.977497 8 256.820526 122.134552 290.656586 155.031235 0.574072 8 76.621101 113.438560 97.947685 135.377304 0.391098 10 293.023163 115.423401 362.761139 153.731812
000127,0.756134 2 237.206421 181.874786 263.953522 226.230652 0.974366 2 139.315933 226.211655 186.704041 375.551727 0.979049 2 184.314819 215.075836 264.315460 317.331665 0.322032 2 235.986282 180.943405 266.923950 241.040497 0.875409 2 242.110550 161.829758 338.695160 250.912979 0.634534 2 269.986145 156.196533 335.165436 201.237854 0.910029 2 272.106689 155.493637 339.504578 207.202682 0.775676 2 236.106476 181.891296 267.052826 234.719421 0.872336 2 139.807205 226.489685 185.381165 376.037964 0.992821 14 52.034466 21.774061 301.101929 374.729553 0.327230 2 184.174942 215.147949 266.546234 363.536377 0.926623 2 186.606232 216.847229 262.487396 317.667175 0.504283 2 266.540070 155.404144 341.196198 202.886566
000128,0.438226 18 75.445625 164.211990 373.123077 289.458984 0.340669 14 83.511917 208.052765 95.201866 244.428238 0.972516 14 43.005993 215.217773 58.588829 264.498230 0.342343 14 336.860474 208.900482 349.753265 253.824448 0.796593 14 329.712219 207.616104 345.328979 285.185303 0.380431 14 4.431494 206.686920 18.482313 242.296982 0.882859 14 4.982526 207.128983 20.343828 266.213226 0.975294 14 6.098217 209.665207 20.259228 268.478210 0.969720 14 41.571999 214.719315 56.573151 263.100647 0.682882 18 79.481888 167.035126 372.911041 231.500916 0.984785 14 26.638813 208.501617 41.659512 260.279327 0.942077 14 125.755264 204.190231 140.059753 232.724854 0.329376 14 47.030426 215.240173 60.462856 263.412628 0.324849 18 75.875717 151.509796 372.881042 254.768524 0.530868 18 77.387688 165.950027 374.681396 288.930664 0.406809 18 73.576378 166.432327 374.268280 288.877106 0.984425 14 318.414581 205.975967 340.424194 287.817017 0.987215 14 44.948391 215.856155 60.661861 264.595764 0.778722 14 79.928062 206.860382 92.923576 246.253281
000135,0.994249 6 178.951675 130.715744 295.247498 173.157639
000136,0.779252 7 295.644409 136.803864 355.684235 178.614716
000137,0.990029 6 62.536068 429.962860 110.467957 483.219696 0.982112 14 81.285561 356.743774 93.240021 390.052063 0.660065 14 85.214935 356.181488 94.257683 388.234741 0.335866 2 52.647408 293.212891 216.866394 477.531677 0.586657 14 87.286148 356.742645 94.930824 386.511780
